symbol,date,open,high,low,close,volume,adjusted
AMZN,2013-03-04,265.359985,273.299988,264.140015,273.109985,3453000,273.109985
AMZN,2013-03-05,274,276.679993,269.98999,275.589996,3686200,275.589996
AMZN,2013-03-06,275.76001,276.48999,271.829987,273.790009,2050700,273.790009
AMZN,2013-03-07,274.100006,274.799988,271.850006,273.880005,1939000,273.880005
AMZN,2013-03-08,275,275.440002,271.5,274.190002,1879800,274.190002
AMZN,2013-03-11,273.429993,273.98999,270.399994,271.23999,1904900,271.23999
AMZN,2013-03-12,271,277.399994,270.359985,274.130005,3246200,274.130005
AMZN,2013-03-13,275.23999,276.5,272.640015,275.100006,1884200,275.100006
AMZN,2013-03-14,269.670013,270,263.529999,265.73999,5226700,265.73999
AMZN,2013-03-15,264.980011,267.26001,260.049988,261.820007,4865900,261.820007
AMZN,2013-03-18,259.299988,261.48999,257.119995,257.890015,2720200,257.890015
AMZN,2013-03-19,258.399994,259.5,252.619995,256.410004,3738500,256.410004
AMZN,2013-03-20,258.049988,259.76001,254.550003,257.279999,2738900,257.279999
AMZN,2013-03-21,256.109985,257,252.679993,253.389999,2806400,253.389999
AMZN,2013-03-22,254.550003,257.769989,252.070007,257.75,3124600,257.75
AMZN,2013-03-25,258.579987,259.429993,254.5,256.019989,2513900,256.019989
AMZN,2013-03-26,257.049988,261.480011,256.279999,260.309998,2421000,260.309998
AMZN,2013-03-27,258.75,265.929993,257.899994,265.299988,2874900,265.299988
AMZN,2013-03-28,265.820007,267.380005,264.059998,266.48999,2473700,266.48999
AMZN,2013-04-01,266.980011,267.399994,261.01001,261.609985,2524800,261.609985
AMZN,2013-04-02,262.399994,265.890015,260.549988,263.320007,2631100,263.320007
AMZN,2013-04-03,262.119995,263.670013,257.75,259.029999,2413800,259.029999
AMZN,2013-04-04,259.230011,260.410004,256.119995,259.079987,1964400,259.079987
AMZN,2013-04-05,255.720001,256.179993,253.669998,255.479996,2557400,255.479996
AMZN,2013-04-08,255.919998,259.679993,255.630005,258.950012,2295600,258.950012
AMZN,2013-04-09,258.850006,262.609985,257,261.140015,2156600,261.140015
AMZN,2013-04-10,261.779999,265.980011,259.320007,264.769989,2322500,264.769989
AMZN,2013-04-11,264.73999,270.970001,264.73999,269.850006,3090500,269.850006
AMZN,2013-04-12,270.119995,273.269989,267.019989,272.869995,2866300,272.869995
AMZN,2013-04-15,271.079987,275.119995,267.100006,267.720001,3326000,267.720001
AMZN,2013-04-16,269.309998,272.799988,268.059998,272.339996,2137200,272.339996
AMZN,2013-04-17,270.799988,270.850006,264.25,267.399994,3135100,267.399994
AMZN,2013-04-18,266.809998,266.98999,256.600006,259.420013,3137600,259.420013
AMZN,2013-04-19,258.160004,262.880005,257.5,260.320007,2602500,260.320007
AMZN,2013-04-22,259.350006,264.600006,258.029999,263.549988,2119100,263.549988
AMZN,2013-04-23,264.5,269.869995,264.5,268.899994,2270600,268.899994
AMZN,2013-04-24,269.5,271.470001,266.809998,268.779999,1852800,268.779999
AMZN,2013-04-25,271.529999,275.799988,270.5,274.700012,6116500,274.700012
AMZN,2013-04-26,269.970001,272.019989,252.809998,254.809998,14030000,254.809998
AMZN,2013-04-29,254.899994,257.01001,249.149994,249.740005,7117000,249.740005
AMZN,2013-04-30,249.369995,254.679993,248.559998,253.809998,4248800,253.809998
AMZN,2013-05-01,253.899994,254.199997,245.75,248.229996,4391400,248.229996
AMZN,2013-05-02,248.940002,252.929993,245.779999,252.550003,3936200,252.550003
AMZN,2013-05-03,256.140015,259.25,254.699997,258.049988,3514000,258.049988
AMZN,2013-05-06,258.089996,259.5,253.419998,255.720001,2347800,255.720001
AMZN,2013-05-07,256.309998,259.73999,252.910004,257.730011,3133700,257.730011
AMZN,2013-05-08,256.869995,260.299988,255.330002,258.679993,2677000,258.679993
AMZN,2013-05-09,258.730011,263.549988,256.880005,260.160004,2769300,260.160004
AMZN,2013-05-10,260.880005,263.649994,260.209991,263.630005,3145300,263.630005
AMZN,2013-05-13,262.769989,265.880005,262,264.51001,2149500,264.51001
AMZN,2013-05-14,264.5,269.399994,264.029999,268.329987,2700000,268.329987
AMZN,2013-05-15,267.070007,269.049988,264.559998,266.559998,2720500,266.559998
AMZN,2013-05-16,265.959991,268.429993,263.850006,264.119995,1643500,264.119995
AMZN,2013-05-17,265.829987,269.980011,265,269.899994,2527300,269.899994
AMZN,2013-05-20,269,271.790009,266.5,267.630005,2209000,267.630005
AMZN,2013-05-21,268.73999,270.769989,267.660004,268.859985,1741200,268.859985
AMZN,2013-05-22,267.390015,267.589996,260.799988,262.959991,3332000,262.959991
AMZN,2013-05-23,260.48999,263.170013,259.589996,261.799988,2000300,261.799988
AMZN,2013-05-24,259.850006,261.929993,258.339996,261.73999,1696300,261.73999
AMZN,2013-05-28,266.480011,271.100006,266,267.290009,3471000,267.290009
AMZN,2013-05-29,265.459991,268.25,264.839996,265.529999,1903400,265.529999
AMZN,2013-05-30,265.709991,268.570007,265.609985,266.829987,1667500,266.829987
AMZN,2013-05-31,266,271.910004,265.940002,269.200012,3374300,269.200012
AMZN,2013-06-03,268.959991,269.109985,262.950012,266.880005,2543900,266.880005
AMZN,2013-06-04,267,268.880005,263.019989,265.700012,2088600,265.700012
AMZN,2013-06-05,265.809998,271.660004,265.019989,267.170013,3512300,267.170013
AMZN,2013-06-06,267.75,270.5,264.209991,267.829987,2476300,267.829987
AMZN,2013-06-07,269.73999,280.100006,269.130005,276.869995,4632600,276.869995
AMZN,2013-06-10,276.679993,282.470001,275.23999,281.070007,3086500,281.070007
AMZN,2013-06-11,276,278.410004,274.23999,274.779999,3097800,274.779999
AMZN,2013-06-12,276.600006,276.799988,270.450012,271.670013,2238900,271.670013
AMZN,2013-06-13,271.5,276.799988,270.290009,275.790009,2649800,275.790009
AMZN,2013-06-14,275,277.070007,273.440002,273.98999,2150800,273.98999
AMZN,2013-06-17,276.350006,280.200012,275.649994,278.059998,2884000,278.059998
AMZN,2013-06-18,279.079987,282.910004,278.109985,281.76001,2146100,281.76001
AMZN,2013-06-19,281.26001,283.339996,277.869995,278.160004,2827500,278.160004
AMZN,2013-06-20,275.140015,278.600006,272.390015,273.440002,2984000,273.440002
AMZN,2013-06-21,274.570007,275.839996,269.790009,273.359985,4201000,273.359985
AMZN,2013-06-24,271.290009,273.160004,265,270.609985,3863800,270.609985
AMZN,2013-06-25,272.299988,273.470001,269,272.089996,2449600,272.089996
AMZN,2013-06-26,273.980011,277.980011,273.5,277.570007,3029500,277.570007
AMZN,2013-06-27,279.179993,280.200012,274.540009,277.549988,2519500,277.549988
AMZN,2013-06-28,276.190002,279.829987,276.190002,277.690002,3193300,277.690002
AMZN,2013-07-01,279,283.290009,277.160004,282.100006,2888200,282.100006
AMZN,2013-07-02,281.040009,286.579987,280.589996,283.730011,3238200,283.730011
AMZN,2013-07-03,282,285.399994,282,284.029999,1373000,284.029999
AMZN,2013-07-05,285,286.380005,282.070007,285.880005,1985400,285.880005
AMZN,2013-07-08,286.420013,291.670013,286.140015,290.589996,3046700,290.589996
AMZN,2013-07-09,291,292.570007,288.01001,291.529999,2775600,291.529999
AMZN,2013-07-10,291.410004,293.339996,289.399994,292.329987,1810200,292.329987
AMZN,2013-07-11,294.98999,300.690002,292.100006,299.660004,4007300,299.660004
AMZN,2013-07-12,298.690002,307.549988,298.5,307.549988,4539300,307.549988
AMZN,2013-07-15,307.269989,307.98999,304.350006,306.570007,2245600,306.570007
AMZN,2013-07-16,307.299988,309.390015,305.51001,306.869995,2660200,306.869995
AMZN,2013-07-17,306.970001,308.799988,305.690002,308.690002,2029700,308.690002
AMZN,2013-07-18,306.269989,306.339996,301.869995,304.109985,3063800,304.109985
AMZN,2013-07-19,304.390015,305.790009,301.910004,305.230011,2973100,305.230011
AMZN,2013-07-22,309.25,309.25,302,303.480011,2520700,303.480011
AMZN,2013-07-23,303.160004,305.059998,300.559998,301.059998,1999600,301.059998
AMZN,2013-07-24,303.019989,303.839996,298.040009,298.940002,2000500,298.940002
AMZN,2013-07-25,299,304.5,296.75,303.399994,5405800,303.399994
AMZN,2013-07-26,299.549988,313.619995,295.549988,312.01001,8817500,312.01001
AMZN,2013-07-29,311.070007,313,305.899994,306.100006,3211800,306.100006
AMZN,2013-07-30,307.720001,309.779999,301.570007,302.410004,3053400,302.410004
AMZN,2013-07-31,303.910004,305.149994,301,301.220001,1891300,301.220001
AMZN,2013-08-01,303.079987,306.209991,298.899994,305.570007,2971700,305.570007
AMZN,2013-08-02,304.630005,305.329987,301.5,304.209991,2502600,304.209991
AMZN,2013-08-05,303.399994,303.619995,298.299988,300.98999,2233200,300.98999
AMZN,2013-08-06,300.51001,301.359985,297.519989,300.75,1849000,300.75
AMZN,2013-08-07,300.149994,300.98999,296.149994,296.910004,1961000,296.910004
AMZN,2013-08-08,298.519989,298.519989,292.549988,295.73999,2343400,295.73999
AMZN,2013-08-09,295.679993,299.269989,294.299988,297.26001,1950300,297.26001
AMZN,2013-08-12,295.790009,299.079987,295.26001,296.690002,1504500,296.690002
AMZN,2013-08-13,295.880005,296.369995,290.670013,293.970001,2349900,293.970001
AMZN,2013-08-14,294.290009,294.290009,290.540009,291.339996,1415000,291.339996
AMZN,2013-08-15,288.790009,289.299988,285.149994,286.470001,2261400,286.470001
AMZN,2013-08-16,286.549988,288.329987,284.5,284.820007,2422500,284.820007
AMZN,2013-08-19,285.190002,289.559998,283.480011,285.570007,2477400,285.570007
AMZN,2013-08-20,285.880005,289.51001,285.73999,287.089996,1586300,287.089996
AMZN,2013-08-21,285.089996,288.5,283.829987,284.570007,1815300,284.570007
AMZN,2013-08-22,284.799988,289.869995,284.799988,289.730011,1422600,289.730011
AMZN,2013-08-23,291.209991,291.5,287.899994,290.01001,1961900,290.01001
AMZN,2013-08-26,290.429993,291.049988,285.619995,286.209991,1711700,286.209991
AMZN,2013-08-27,283.869995,285.279999,279.73999,280.929993,2476000,280.929993
AMZN,2013-08-28,280.359985,283,279.329987,281.579987,1457100,281.579987
AMZN,2013-08-29,281.450012,285.980011,280,283.980011,1566400,283.980011
AMZN,2013-08-30,284.589996,284.869995,280,280.980011,1534700,280.980011
AMZN,2013-09-03,284.730011,291.390015,284.170013,288.799988,2897600,288.799988
AMZN,2013-09-04,288.329987,295.230011,287.579987,293.640015,2438600,293.640015
AMZN,2013-09-05,293.630005,297,292.709991,294.100006,1816600,294.100006
AMZN,2013-09-06,295.329987,298.880005,290.799988,295.859985,2292000,295.859985
AMZN,2013-09-09,297.220001,299.959991,296.600006,299.709991,1643600,299.709991
AMZN,2013-09-10,300.549988,301,297.220001,300.359985,1778400,300.359985
AMZN,2013-09-11,298.910004,301.859985,297.839996,299.640015,1742600,299.640015
AMZN,2013-09-12,299.390015,302,297.660004,298.859985,1606200,298.859985
AMZN,2013-09-13,300.140015,300.220001,296.200012,297.920013,1350600,297.920013
AMZN,2013-09-16,299.820007,301,295.26001,296.059998,1808400,296.059998
AMZN,2013-09-17,297.630005,304.649994,296.01001,304.170013,2296500,304.170013
AMZN,2013-09-18,304.059998,312.73999,302.910004,312.029999,2946400,312.029999
AMZN,2013-09-19,313.769989,314.540009,311.040009,312.059998,2350900,312.059998
AMZN,2013-09-20,312.540009,320.570007,312.410004,316.339996,5302300,316.339996
AMZN,2013-09-23,314.01001,315.899994,308.769989,311.48999,1884900,311.48999
AMZN,2013-09-24,312.429993,318.079987,311.279999,314.130005,2033600,314.130005
AMZN,2013-09-25,314.529999,316.709991,310.75,312.649994,2008600,312.649994
AMZN,2013-09-26,313.899994,319.369995,313.26001,318.119995,1989900,318.119995
AMZN,2013-09-27,316.920013,317.209991,313.350006,316.01001,1657500,316.01001
AMZN,2013-09-30,313.410004,315.309998,311.059998,312.640015,1623600,312.640015
AMZN,2013-10-01,314.220001,321,313.649994,320.950012,2396400,320.950012
AMZN,2013-10-02,318.040009,321.730011,317.519989,320.51001,2217400,320.51001
AMZN,2013-10-03,320.390015,322.920013,313.019989,314.76001,2674800,314.76001
AMZN,2013-10-04,315.130005,319.200012,312.619995,319.040009,1815000,319.040009
AMZN,2013-10-07,315.23999,315.339996,309.73999,310.029999,2083200,310.029999
AMZN,2013-10-08,311.5,311.549988,300.269989,303.230011,3166200,303.230011
AMZN,2013-10-09,303.420013,303.5,296.5,298.230011,3247400,298.230011
AMZN,2013-10-10,304.630005,306.700012,302.589996,305.170013,2555100,305.170013
AMZN,2013-10-11,304.769989,310.929993,303.839996,310.890015,2163100,310.890015
AMZN,2013-10-14,309.220001,311.649994,307,310.700012,1939100,310.700012
AMZN,2013-10-15,309.869995,310.790009,305.26001,306.399994,2261100,306.399994
AMZN,2013-10-16,308.380005,310.799988,305.549988,310.48999,2170700,310.48999
AMZN,2013-10-17,307.070007,311,305.23999,310.769989,2648400,310.769989
AMZN,2013-10-18,319.359985,331.890015,316.75,328.929993,5969800,328.929993
AMZN,2013-10-21,329.890015,330,323.799988,326.440002,2522300,326.440002
AMZN,2013-10-22,327.720001,337.109985,325.679993,332.540009,3935500,332.540009
AMZN,2013-10-23,330.839996,331.720001,324.059998,326.76001,2818200,326.76001
AMZN,2013-10-24,329.630005,332.649994,326.75,332.209991,5884700,332.209991
AMZN,2013-10-25,358.600006,368.399994,352.619995,363.390015,12036800,363.390015
AMZN,2013-10-28,359.920013,362.75,357.200012,358.160004,3635800,358.160004
AMZN,2013-10-29,358.959991,362.890015,356.290009,362.700012,2185400,362.700012
AMZN,2013-10-30,362.619995,365,358.649994,361.079987,4502200,361.079987
AMZN,2013-10-31,361.730011,366,359,364.029999,2466800,364.029999
AMZN,2013-11-01,365.630005,365.769989,356.100006,359,3331000,359
AMZN,2013-11-04,360.119995,361,354.399994,358.73999,1938400,358.73999
AMZN,2013-11-05,356.779999,360.170013,354.839996,358.890015,2007100,358.890015
AMZN,2013-11-06,360.450012,362.869995,354.5,356.179993,2282300,356.179993
AMZN,2013-11-07,355.859985,357.899994,341.880005,343.559998,4246300,343.559998
AMZN,2013-11-08,345.950012,351.049988,344.040009,350.309998,2656900,350.309998
AMZN,2013-11-11,350.589996,355.369995,348.059998,354.380005,2261700,354.380005
AMZN,2013-11-12,352.98999,355.480011,347.279999,349.529999,2343100,349.529999
AMZN,2013-11-13,347.399994,356.220001,345.679993,356.220001,2773300,356.220001
AMZN,2013-11-14,357.390015,368.940002,356.429993,367.399994,4159800,367.399994
AMZN,2013-11-15,367.630005,372.899994,365.549988,369.170013,4491600,369.170013
AMZN,2013-11-18,370.279999,373.48999,364.670013,366.179993,2737400,366.179993
AMZN,2013-11-19,365.820007,368.779999,362.5,364.940002,1904800,364.940002
AMZN,2013-11-20,367.559998,367.559998,360.450012,362.570007,1771500,362.570007
AMZN,2013-11-21,364.049988,369.25,363.299988,368.920013,1964600,368.920013
AMZN,2013-11-22,370,374.5,366.309998,372.309998,2965500,372.309998
AMZN,2013-11-25,373.820007,377.790009,373.179993,376.640015,2972300,376.640015
AMZN,2013-11-26,377.609985,382.5,374.820007,381.369995,2724400,381.369995
AMZN,2013-11-27,383.5,387,382.609985,386.709991,2269700,386.709991
AMZN,2013-11-29,389.100006,394.100006,388.619995,393.619995,2406000,393.619995
AMZN,2013-12-02,399,399,389.100006,392.299988,4714000,392.299988
AMZN,2013-12-03,390.109985,390.950012,383.100006,384.660004,3702900,384.660004
AMZN,2013-12-04,383.5,389.690002,381.48999,385.959991,2355300,385.959991
AMZN,2013-12-05,386.649994,386.649994,381.369995,384.48999,1906500,384.48999
AMZN,2013-12-06,388.350006,388.350006,383.829987,386.950012,1984700,386.950012
AMZN,2013-12-09,388.109985,388.209991,382.570007,384.890015,2761800,384.890015
AMZN,2013-12-10,383.73999,389.059998,383.019989,387.779999,2736800,387.779999
AMZN,2013-12-11,387.339996,388.980011,382,382.190002,2451300,382.190002
AMZN,2013-12-12,381.26001,385,379.5,381.25,2123700,381.25
AMZN,2013-12-13,385.320007,389.420013,383.799988,384.23999,3025000,384.23999
AMZN,2013-12-16,385.029999,391.700012,385,388.970001,2251700,388.970001
AMZN,2013-12-17,390.649994,391.359985,386.5,387.649994,2343900,387.649994
AMZN,2013-12-18,389.230011,396.299988,383.100006,395.959991,3489100,395.959991
AMZN,2013-12-19,394.269989,397.290009,392.600006,395.190002,2427200,395.190002
AMZN,2013-12-20,396.549988,404.720001,395.779999,402.200012,5033900,402.200012
AMZN,2013-12-23,403.690002,405,399.200012,402.920013,2659500,402.920013
AMZN,2013-12-24,402.519989,403.720001,396.369995,399.200012,1380400,399.200012
AMZN,2013-12-26,401.790009,404.519989,396.809998,404.390015,1868500,404.390015
AMZN,2013-12-27,404.649994,405.630005,396.25,398.079987,1986900,398.079987
AMZN,2013-12-30,399.410004,399.920013,392.450012,393.369995,2487100,393.369995
AMZN,2013-12-31,394.579987,398.829987,393.799988,398.790009,1996500,398.790009
AMZN,2014-01-02,398.799988,399.359985,394.019989,397.970001,2137800,397.970001
AMZN,2014-01-03,398.290009,402.709991,396.220001,396.440002,2210200,396.440002
AMZN,2014-01-06,395.850006,397,388.420013,393.630005,3170600,393.630005
AMZN,2014-01-07,395.040009,398.470001,394.290009,398.029999,1916000,398.029999
AMZN,2014-01-08,398.470001,403,396.040009,401.920013,2316500,401.920013
AMZN,2014-01-09,403.709991,406.890015,398.440002,401.01001,2103000,401.01001
AMZN,2014-01-10,402.529999,403.76001,393.799988,397.660004,2679500,397.660004
AMZN,2014-01-13,397.980011,399.779999,388.450012,390.980011,2844900,390.980011
AMZN,2014-01-14,392.130005,398.630005,391.290009,397.540009,2340100,397.540009
AMZN,2014-01-15,398.940002,399.309998,392.529999,395.869995,2678300,395.869995
AMZN,2014-01-16,393.679993,399.290009,389.410004,395.799988,2601200,395.799988
AMZN,2014-01-17,394.26001,403.48999,393.660004,399.609985,4505100,399.609985
AMZN,2014-01-21,403,407.799988,401.600006,407.049988,3122100,407.049988
AMZN,2014-01-22,408,408.059998,402,404.540009,2060500,404.540009
AMZN,2014-01-23,401,406.170013,397.790009,399.869995,3025400,399.869995
AMZN,2014-01-24,398.160004,400.200012,387.269989,387.600006,4458400,387.600006
AMZN,2014-01-27,390.5,394.100006,380.48999,386.279999,3936800,386.279999
AMZN,2014-01-28,387.399994,394.73999,387.119995,394.429993,2894500,394.429993
AMZN,2014-01-29,392.160004,392.850006,383.23999,384.200012,3382300,384.200012
AMZN,2014-01-30,393.769989,406.25,387.700012,403.01001,10473900,403.01001
AMZN,2014-01-31,371.76001,375.450012,357.76001,358.690002,16154800,358.690002
AMZN,2014-02-03,358.980011,360.850006,340.100006,346.149994,10280800,346.149994
AMZN,2014-02-04,349.589996,354,344.019989,347.950012,4812900,347.950012
AMZN,2014-02-05,346,349.369995,337.730011,346.450012,4435400,346.450012
AMZN,2014-02-06,347.399994,354.820007,347.399994,354.589996,3335700,354.589996
AMZN,2014-02-07,358.980011,361.799988,352.48999,361.079987,4330500,361.079987
AMZN,2014-02-10,361.609985,365,359.350006,360.869995,3449700,360.869995
AMZN,2014-02-11,361.839996,363.609985,356.25,361.790009,3222100,361.790009
AMZN,2014-02-12,356.429993,357.75,346.320007,349.25,6587700,349.25
AMZN,2014-02-13,347.700012,357.200012,346.5,357.200012,4175000,357.200012
AMZN,2014-02-14,359.339996,359.339996,353.350006,357.350006,3520200,357.350006
AMZN,2014-02-18,355.279999,355.730011,349.450012,353.649994,4998000,353.649994
AMZN,2014-02-19,352.640015,354.540009,346.100006,347.380005,4168100,347.380005
AMZN,2014-02-20,348.799988,350.459991,344.380005,349.799988,3492800,349.799988
AMZN,2014-02-21,352.440002,354.140015,346.75,346.76001,4210000,346.76001
AMZN,2014-02-24,345.190002,353,343.290009,351.779999,3644700,351.779999
AMZN,2014-02-25,353,361.079987,351.579987,358.320007,3736400,358.320007
AMZN,2014-02-26,359.859985,364.75,357.170013,359.799988,3622100,359.799988
AMZN,2014-02-27,357.220001,360.589996,355.5,360.130005,3104900,360.130005
AMZN,2014-02-28,360.600006,365.869995,357.079987,362.100006,3882000,362.100006
AMZN,2014-03-03,358.73999,360.959991,354.480011,359.779999,2798300,359.779999
AMZN,2014-03-04,363.899994,365.679993,362.459991,363.899994,2704400,363.899994
AMZN,2014-03-05,364.130005,372.730011,363.899994,372.369995,3848300,372.369995
AMZN,2014-03-06,374.049988,375.329987,368.899994,372.160004,2926600,372.160004
AMZN,2014-03-07,374.579987,374.98999,369.529999,372.059998,2279800,372.059998
AMZN,2014-03-10,372.690002,372.730011,367,370.529999,2105800,370.529999
AMZN,2014-03-11,370.98999,372.799988,367.279999,368.820007,2246100,368.820007
AMZN,2014-03-12,366.399994,371.160004,363.609985,370.640015,2216600,370.640015
AMZN,2014-03-13,376.619995,383.109985,368.079987,371.51001,6829000,371.51001
AMZN,2014-03-14,372.799988,378.570007,371.549988,373.73999,4402200,373.73999
AMZN,2014-03-17,375.720001,378.850006,374.880005,375.040009,2303000,375.040009
AMZN,2014-03-18,377.320007,379,375,378.769989,2483500,378.769989
AMZN,2014-03-19,378.769989,379,369.420013,373.230011,2646700,373.230011
AMZN,2014-03-20,370.640015,373,366.220001,368.970001,2558500,368.970001
AMZN,2014-03-21,371,372.839996,358.399994,360.619995,5414100,360.619995
AMZN,2014-03-24,360.089996,361.5,348.600006,351.850006,4873500,351.850006
AMZN,2014-03-25,354.029999,358.970001,348.839996,354.709991,4445700,354.709991
AMZN,2014-03-26,357.130005,357.600006,343.399994,343.410004,4120700,343.410004
AMZN,2014-03-27,343.149994,344,330.880005,338.470001,5766400,338.470001
AMZN,2014-03-28,340.049988,347,336.079987,338.290009,3986800,338.290009
AMZN,2014-03-31,342.399994,346.290009,334.059998,336.369995,4297500,336.369995
AMZN,2014-04-01,338.089996,344.429993,338,342.98999,3600100,342.98999
AMZN,2014-04-02,345.98999,348.299988,340.380005,341.959991,4475500,341.959991
AMZN,2014-04-03,341.820007,342.5,328.459991,333.619995,6399300,333.619995
AMZN,2014-04-04,335.149994,335.440002,315.609985,323,12534600,323
AMZN,2014-04-07,320.98999,324.940002,313.130005,317.76001,7077400,317.76001
AMZN,2014-04-08,321.880005,328,318.440002,327.070007,6577600,327.070007
AMZN,2014-04-09,328.470001,332.179993,322.5,331.809998,5056600,331.809998
AMZN,2014-04-10,330.600006,331,316.5,317.109985,6126700,317.109985
AMZN,2014-04-11,314,316.5,309.5,311.730011,7287500,311.730011
AMZN,2014-04-14,317.670013,320.480011,311.279999,315.910004,4293500,315.910004
AMZN,2014-04-15,316.700012,318.279999,305.5,316.079987,5398600,316.079987
AMZN,2014-04-16,321.170013,324,314.709991,323.679993,4284900,323.679993
AMZN,2014-04-17,319.76001,328.660004,319.76001,324.910004,4299200,324.910004
AMZN,2014-04-21,323.970001,331.149994,322.309998,330.869995,2999400,330.869995
AMZN,2014-04-22,332,337.5,328.940002,329.320007,3711600,329.320007
AMZN,2014-04-23,333.059998,333.130005,323.390015,324.579987,3604600,324.579987
AMZN,2014-04-24,329.670013,337.399994,322.950012,337.149994,9293700,337.149994
AMZN,2014-04-25,316.25,316.48999,302.709991,303.829987,16180200,303.829987
AMZN,2014-04-28,304,304.390015,288,296.579987,14479800,296.579987
AMZN,2014-04-29,296.440002,301.839996,290.450012,300.380005,6509300,300.380005
AMZN,2014-04-30,298.100006,304.559998,298.100006,304.130005,4088600,304.130005
AMZN,2014-05-01,304.130005,310.480011,304,307.890015,4328600,307.890015
AMZN,2014-05-02,310.420013,313.290009,304.309998,308.01001,3995100,308.01001
AMZN,2014-05-05,306.369995,310.230011,305,310.049988,2519900,310.049988
AMZN,2014-05-06,309.529999,309.809998,297.040009,297.380005,4682300,297.380005
AMZN,2014-05-07,295.559998,296.399994,286.679993,292.709991,7015200,292.709991
AMZN,2014-05-08,290.820007,295.880005,287.230011,288.320007,3848200,288.320007
AMZN,2014-05-09,290.570007,293.679993,284.380005,292.23999,4063000,292.23999
AMZN,2014-05-12,294.299988,303.339996,294.160004,302.859985,3729600,302.859985
AMZN,2014-05-13,302.600006,305.600006,300.75,304.640015,3509900,304.640015
AMZN,2014-05-14,302.5,304.640015,296.660004,297.619995,3323300,297.619995
AMZN,2014-05-15,298.019989,299.200012,290.380005,295.190002,4295100,295.190002
AMZN,2014-05-16,292.799988,298.880005,291.549988,297.700012,3636800,297.700012
AMZN,2014-05-19,295.76001,299,293.809998,296.76001,2284200,296.76001
AMZN,2014-05-20,297.100006,304.459991,296.75,301.190002,4095700,301.190002
AMZN,2014-05-21,302.209991,305.959991,301.519989,305.01001,3408800,305.01001
AMZN,2014-05-22,305.049988,308.540009,303.01001,304.910004,2576800,304.910004
AMZN,2014-05-23,305.459991,312.350006,304.899994,312.23999,3052900,312.23999
AMZN,2014-05-27,314.410004,314.630005,307.380005,310.820007,4862100,310.820007
AMZN,2014-05-28,309.5,313.820007,307.420013,310.160004,2726000,310.160004
AMZN,2014-05-29,310.420013,314.869995,310.200012,313.779999,2365500,313.779999
AMZN,2014-05-30,314.429993,314.649994,307.570007,312.549988,4260200,312.549988
AMZN,2014-06-02,312.589996,312.600006,307,308.839996,2203400,308.839996
AMZN,2014-06-03,305.75,307.920013,305.070007,307.190002,2379200,307.190002
AMZN,2014-06-04,306.850006,309.5,303.839996,306.779999,2107100,306.779999
AMZN,2014-06-05,308.100006,327.940002,306.899994,323.570007,7796700,323.570007
AMZN,2014-06-06,325,330.880005,324.929993,329.670013,5244000,329.670013
AMZN,2014-06-09,331.570007,333,325.649994,327.5,3212200,327.5
AMZN,2014-06-10,327.649994,335.5,327.5,332.410004,3663400,332.410004
AMZN,2014-06-11,336,340.720001,333.880005,335.200012,4436800,335.200012
AMZN,2014-06-12,335.549988,335.549988,324.660004,325.910004,4276300,325.910004
AMZN,2014-06-13,327.049988,329.299988,323.529999,326.269989,2764800,326.269989
AMZN,2014-06-16,324.859985,328.690002,323.519989,327.619995,2449800,327.619995
AMZN,2014-06-17,327.540009,331.339996,325.230011,325.619995,2924100,325.619995
AMZN,2014-06-18,328,335.75,325,334.380005,6401500,334.380005
AMZN,2014-06-19,335.26001,338.899994,325.980011,327,5320600,327
AMZN,2014-06-20,327.76001,328.220001,320.420013,324.200012,6054000,324.200012
AMZN,2014-06-23,323.329987,327.549988,321.410004,327.23999,2604800,327.23999
AMZN,2014-06-24,327.540009,329.730011,322.73999,324.160004,2626600,324.160004
AMZN,2014-06-25,324.329987,328.149994,321.73999,327.440002,2327800,327.440002
AMZN,2014-06-26,328.48999,328.649994,322.130005,325.690002,2699500,325.690002
AMZN,2014-06-27,325.880005,326.519989,323.269989,324.570007,2416200,324.570007
AMZN,2014-06-30,324.980011,326.980011,322.23999,324.779999,2671300,324.779999
AMZN,2014-07-01,325.859985,333.200012,325.100006,332.390015,3173600,332.390015
AMZN,2014-07-02,333.200012,336.76001,331.660004,332.850006,2681300,332.850006
AMZN,2014-07-03,334.829987,338.299988,333.079987,337.48999,1944300,337.48999
AMZN,2014-07-07,337.5,337.549988,332.519989,333.549988,2128900,333.549988
AMZN,2014-07-08,333.100006,333.73999,321.399994,323.809998,4271600,323.809998
AMZN,2014-07-09,324.709991,330.200012,323.149994,329.970001,3166100,329.970001
AMZN,2014-07-10,324.339996,329.980011,322.649994,327.920013,2665000,327.920013
AMZN,2014-07-11,334.709991,347,334.709991,346.200012,8300800,346.200012
AMZN,2014-07-14,347.029999,355.769989,345.359985,355.320007,5609900,355.320007
AMZN,2014-07-15,353.720001,355.589996,349.399994,354.440002,4170900,354.440002
AMZN,2014-07-16,355.619995,359.320007,353,355.899994,3503600,355.899994
AMZN,2014-07-17,353.440002,356.959991,351.380005,352.450012,3636000,352.450012
AMZN,2014-07-18,354.399994,359.679993,352.079987,358.660004,3407400,358.660004
AMZN,2014-07-21,358.100006,361.709991,356.720001,359.76001,2278400,359.76001
